mutational_propensity	cancer_type	gene	variant	Beta_value	P	FDR
MP6	UCEC	FAM200A	Somatic_Nsy_mutations	2.05276957879512	6.42054857311959E-06	0.000116415853391
MP6	UCEC	TFR2	germline missense	-0.002726839771195	0.011029562084414	0.053324778701161
MP6	UCEC	TFR2	Somatic_Nsy_mutations	2.28036131043446	1.43083994385305E-06	3.34947492389754E-05
MP6	UCEC	ABCF2	germline missense	0.006949751793502	0.015466892500704	0.069259832487042
MP6	UCEC	ABCF2	TSS_methylation	0.449955072182694	0.024214626703547	0.097496554830896
MP6	UCEC	CSGALNACT1	germline missense	0.006348054905078	0.016511276543466	0.072885400814613
MP6	UCEC	CSGALNACT1	Somatic_Nsy_mutations	1.80867716537485	0.00013521061105	0.00147585303108
MP6	UCEC	CSGALNACT1	TSS_methylation	0.240675316434182	0.020946944095161	0.08736054285811
MP6	UCEC	FUT10	germline missense	0.005963969103265	0.02089789460104	0.087193515360678
MP6	UCEC	FUT10	Somatic_Nsy_mutations	1.70681898827346	0.000417943485848	0.003776479878934
MP6	UCEC	CYP7A1	germline missense	-0.004072469800524	0.023182164572389	0.094353187246882
MP6	UCEC	CYP7A1	Somatic_Nsy_mutations	2.26018709316973	4.00957519022089E-08	1.65681222127626E-06
MP6	UCEC	CYP7A1	SCNAs	-0.377531954659599	0.02356631732864	0.095539417494778
MP6	UCEC	DCAF13	germline missense	-0.005636664076437	0.012161196430896	0.057587887714621
MP6	UCEC	DCAF13	Somatic_Nsy_mutations	1.70216086465393	7.74330933946785E-07	2.00148431747323E-05
MP6	UCEC	DCAF13	SCNAs	-0.40563207787638	0.013181252670245	0.06121783341825
MP6	UCEC	KCNQ3	germline missense	-0.004747476369629	0.012871531679775	0.060116356963933
MP6	UCEC	KCNQ3	Somatic_Nsy_mutations	1.90005378498604	9.24059701350743E-10	7.22492259613632E-08
MP6	UCEC	NDRG1	germline missense	0.007070009696985	0.019472028794654	0.082686561127751
MP6	UCEC	NDRG1	Somatic_Nsy_mutations	1.590869740507	0.000489738703387	0.004305736101892
MP6	UCEC	NDRG1	SCNAs	-0.406020335131829	0.019065326899045	0.081373281316667
MP6	UCEC	RANBP6	germline missense	-0.00291559423452	0.020153520684302	0.084781290131334
MP6	UCEC	RANBP6	Somatic_Nsy_mutations	2.17439925254005	9.97701911786802E-11	1.20593095209085E-08
MP6	UCEC	TLE1	germline missense	-0.003344248841635	0.015059155991565	0.067844811967858
MP6	UCEC	TLE1	Somatic_Nsy_mutations	1.19103415542983	0.00010072614014	0.001157001067642
MP6	UCEC	TLE1	SCNAs	0.495346463089746	0.02182526585782	0.090131212147741
MP6	UCEC	SMC2	germline missense	0.004590373520271	0.012687347345884	0.059459876456696
MP6	UCEC	SMC2	Somatic_Nsy_mutations	1.52033713839275	1.46942614822853E-06	3.42199678817508E-05
MP6	UCEC	SMC2	SCNAs	0.593917614740034	0.003036002033292	0.01910564194883
MP6	UCEC	NAIF1	germline missense	-0.008926763781117	0.000895324517924	0.007074816366027
MP6	UCEC	NAIF1	Somatic_Nsy_mutations	1.5831169278914	0.016944658604215	0.074304159160764
MP6	UCEC	NAIF1	SCNAs	0.439768139671688	0.022126261335406	0.091079156390545
MP6	UCEC	CERCAM	germline missense	-0.002854613988602	0.018510140229532	0.079541687655963
MP6	UCEC	CERCAM	SCNAs	0.550177165570519	0.004786627710006	0.02752204399608
MP6	UCEC	CERCAM	TSS_methylation	0.419294101091232	0.024746756621798	0.099070882598723
MP6	UCEC	NACC2	germline missense	0.007862470460176	0.018113962828961	0.078234746926912
MP6	UCEC	NACC2	SCNAs	0.496937508625987	0.013865412060871	0.063631141147944
MP6	UCEC	MAN1B1	germline missense	0.002654009837431	0.015563538813061	0.069607336370977
MP6	UCEC	MAN1B1	Somatic_Nsy_mutations	1.58835552867591	0.008802187410359	0.04471182934584
MP6	UCEC	MAN1B1	TSS_methylation	0.76914571412904	0.000548069173991	0.00472740465992
MP6	UCEC	DPP7	germline missense	0.005664873800133	0.004790763766706	0.027540104565552
MP6	UCEC	DPP7	Somatic_Nsy_mutations	1.2492121151693	0.019540073324835	0.082892315800911
MP6	UCEC	PFKP	germline missense	0.006576421903608	0.0199189453325	0.084044667403668
MP6	UCEC	PFKP	Somatic_Nsy_mutations	1.27098294497137	0.000326131840844	0.003074340807365
MP6	UCEC	AKR1C1	germline missense	0.005405195156821	0.002610067602314	0.016929440892941
MP6	UCEC	AKR1C1	Somatic_Nsy_mutations	2.81858295998759	3.17504478414709E-06	6.46813139730001E-05
MP6	UCEC	OLAH	germline missense	0.006971292453511	0.012585719680997	0.059105340570249
MP6	UCEC	OLAH	Somatic_Nsy_mutations	2.08543003502899	5.50053766757662E-07	1.49959501381592E-05
MP6	UCEC	ENKUR	germline missense	0.006279214500961	0.004689314913868	0.027071774639515
MP6	UCEC	ENKUR	Somatic_Nsy_mutations	2.05031588634363	5.56711728549193E-06	0.000103280579928
MP6	UCEC	LRIT1	germline missense	-0.003947026805873	0.021440369177917	0.088918858931836
MP6	UCEC	LRIT1	TSS_methylation	0.281747705974383	0.009277456662625	0.046602792002582
MP6	UCEC	CC2D2B	germline missense	0.002311807038063	0.007958245078734	0.041303914429313
MP6	UCEC	CC2D2B	Somatic_Nsy_mutations	2.58651562959929	1.44594091421288E-09	1.03946135907428E-07
MP6	UCEC	CWF19L1	germline missense	-0.003300991839239	0.006103482483526	0.033371514295175
MP6	UCEC	CWF19L1	Somatic_Nsy_mutations	2.40692824421248	6.71987092184553E-05	0.000827622241503
MP6	UCEC	CWF19L1	TSS_methylation	0.296544801279123	0.005341838362091	0.030011692338718
MP6	UCEC	PDZD7	Germline_truncation	0.009313469488566	0.013985408598521	0.064063474122064
MP6	UCEC	PDZD7	Somatic_Nsy_mutations	1.40260056580768	0.015264381076684	0.068546258601849
MP6	UCEC	PRLHR	germline missense	0.003341081835248	0.015931789582979	0.070933402785968
MP6	UCEC	PRLHR	Somatic_Nsy_mutations	2.44355661404863	1.50256503388741E-05	0.00023767735383
MP6	UCEC	FAM45A	germline missense	-0.00736772170576	0.015926524018376	0.070918543335783
MP6	UCEC	FAM45A	Somatic_Nsy_mutations	1.54449816959951	0.006851711090697	0.036626390059289
MP6	UCEC	MKI67	germline missense	0.002273892150355	0.006094511099057	0.033338455463269
MP6	UCEC	MKI67	Somatic_Nsy_mutations	1.95798641200548	2.2372444133952E-17	4.87055650069439E-14
MP6	UCEC	ST5	germline missense	-0.003699251692819	0.017042482316047	0.074633469026941
MP6	UCEC	ST5	Somatic_Nsy_mutations	1.06290680260489	0.008223196200902	0.042390613608842
MP6	UCEC	ST5	TSS_methylation	0.350955325471894	0.001038863043148	0.008005327226704
MP6	UCEC	SAA1	germline missense	-0.006805826646466	0.015915990797661	0.070879348924142
MP6	UCEC	SAA1	Somatic_Nsy_mutations	1.57491907098691	0.00926604242836	0.046563981427288
MP6	UCEC	SAA1	TSS_methylation	0.360915624867749	0.004799048336255	0.027579071464813
MP6	UCEC	MAPK8IP1	germline missense	0.008121451747334	0.020663782804246	0.086421427668352
MP6	UCEC	MAPK8IP1	Somatic_Nsy_mutations	2.62992813363411	2.93978708386597E-06	6.06233166836695E-05
MP6	UCEC	BSCL2	germline missense	-0.007853333687194	0.018126145240061	0.078276731114554
MP6	UCEC	BSCL2	TSS_methylation	0.254463781437583	0.017133274873712	0.074934534354323
MP6	UCEC	RTN3	germline missense	-0.008557509911951	0.007307878015725	0.038582664726961
MP6	UCEC	RTN3	Somatic_Nsy_mutations	1.69546961095359	4.17152032471664E-05	0.000558150053198
MP6	UCEC	RTN3	SCNAs	-0.491834484214578	0.012635379915796	0.059274345765079
MP6	UCEC	LRRC32	germline missense	-0.003999366916375	0.005069633022854	0.028791271682037
MP6	UCEC	LRRC32	Somatic_Nsy_mutations	2.08219619261437	1.23688777849001E-06	2.96859195353784E-05
MP6	UCEC	ALG8	germline missense	-0.003184511466364	0.023587348275277	0.09560667445765
MP6	UCEC	ALG8	Somatic_Nsy_mutations	1.88695211796105	0.000167905895736	0.001770105812837
MP6	UCEC	CWF19L2	germline missense	-0.004847285549815	0.014888611580019	0.067236225773213
MP6	UCEC	CWF19L2	Somatic_Nsy_mutations	1.10299719441756	0.000882495928216	0.00699169451535
MP6	UCEC	TTC12	germline missense	0.011023418386635	1.65295092212125E-05	0.000257432077637
MP6	UCEC	TTC12	Somatic_Nsy_mutations	2.61057845959322	5.2853114913638E-10	4.57854678901775E-08
MP6	UCEC	TMPRSS5	germline missense	-0.006129736338674	0.023700169446579	0.095959586059503
MP6	UCEC	TMPRSS5	TSS_methylation	0.245554080786529	0.021661710989568	0.089620056254159
MP6	UCEC	KDM5A	germline missense	-0.003535731212277	0.013018347385183	0.060625460653835
MP6	UCEC	KDM5A	Somatic_Nsy_mutations	2.04290582925207	1.55363267725564E-10	1.72777740895157E-08
MP6	UCEC	KDM5A	TSS_methylation	0.318876922575631	0.00145304687974	0.010535758971292
MP6	UCEC	TEAD4	germline missense	0.003954062270978	0.010838640184672	0.052589376395995
MP6	UCEC	TEAD4	Somatic_Nsy_mutations	1.40596663826695	0.005001546141676	0.028495635563002
MP6	UCEC	DUSP16	Germline_truncation	-0.005089454555774	0.020590789292188	0.086176300376088
MP6	UCEC	DUSP16	Somatic_Nsy_mutations	1.06848875664436	0.0198388032078	0.083802035602531
MP6	UCEC	DUSP16	SCNAs	-0.550843359613397	0.012688183352241	0.059460362193497
MP6	UCEC	DENND5B	germline missense	-0.005260419229789	0.014556266319095	0.066095693254525
MP6	UCEC	DENND5B	Somatic_Nsy_mutations	1.24924883635238	0.002088213121909	0.014150945077244
MP6	UCEC	IRAK4	germline missense	0.005365845967159	0.014591912303455	0.066217077552716
MP6	UCEC	IRAK4	SCNAs	-0.610859626705939	0.011052174704378	0.053408783190459
MP6	UCEC	ESPL1	germline missense	-0.002839861743464	0.023453402579113	0.095177243064586
MP6	UCEC	ESPL1	Somatic_Nsy_mutations	1.74792079917315	7.8751813597875E-06	0.000138124707119
MP6	UCEC	IKZF4	germline missense	-0.007241286915834	0.014709574191569	0.066631987159097
MP6	UCEC	IKZF4	Somatic_Nsy_mutations	2.13646724281481	0.001103771172267	0.00840323329091
MP6	UCEC	IKZF4	SCNAs	-0.663579189350878	0.001460640799838	0.010580130801654
MP6	UCEC	IKZF4	TSS_methylation	0.287673649918591	0.005664383187309	0.03146074899929
MP6	UCEC	PTPRQ	germline missense	-0.003667083404887	0.002148984126968	0.014482229087854
MP6	UCEC	PTPRQ	Somatic_Nsy_mutations	1.8894057846355	1.02669093123507E-08	5.26681302812769E-07
MP6	UCEC	PTPRQ	TSS_methylation	0.400909267882467	0.008167764308224	0.042167066930979
MP6	UCEC	MPHOSPH8	Germline_structural_varinat	-0.00621278105167	0.019560558301041	0.082951597412429
MP6	UCEC	MPHOSPH8	Somatic_Nsy_mutations	1.79819963375567	1.69017094102132E-05	0.00026238401431
MP6	UCEC	MPHOSPH8	TSS_methylation	0.428176391279031	0.009465181321299	0.04734447728443
MP6	UCEC	HSPH1	germline missense	0.00588877537909	0.011828614480169	0.056345790466369
MP6	UCEC	HSPH1	Somatic_Nsy_mutations	1.84575536667322	1.30393865349382E-08	6.43683917825094E-07
MP6	UCEC	SLAIN1	germline missense	-0.007257290278935	0.015419604187687	0.069097572251019
MP6	UCEC	SLAIN1	Somatic_Nsy_mutations	1.22995157179564	0.013373089013846	0.061895139740742
MP6	UCEC	SLAIN1	TSS_methylation	0.411675152601112	0.001735678517443	0.012181625197437
MP6	UCEC	ATP11A	germline missense	0.004289262794124	0.00355078225517	0.021653729679535
MP6	UCEC	ATP11A	Somatic_Nsy_mutations	1.40453533555809	1.95122178579083E-05	0.000295175615496
MP6	UCEC	MRPL52	germline missense	-0.008837088218202	0.007198502697393	0.038134055738514
MP6	UCEC	MRPL52	TSS_methylation	0.26444796108415	0.013587342445417	0.062662864344193
MP6	UCEC	MAGEL2	germline missense	0.003218514102925	0.024865865860038	0.099416258214219
MP6	UCEC	MAGEL2	Somatic_Nsy_mutations	1.67271825389456	0.005665736788821	0.031466463073775
MP6	UCEC	MAGEL2	SCNAs	0.623490647864708	0.002745612958733	0.017640900133711
MP6	UCEC	NOP10	germline missense	0.007891304940213	0.014116702557907	0.064541301607159
MP6	UCEC	NOP10	SCNAs	0.641107849203603	0.001956793483099	0.013434217210377
MP6	UCEC	CHAC1	germline missense	-0.004238330924707	0.021999771207011	0.090677920140948
MP6	UCEC	CHAC1	SCNAs	0.620960067767763	0.001409418709856	0.010272469588733
MP6	UCEC	CHAC1	TSS_methylation	0.356167587110094	0.00122740686408	0.009171517329605
MP6	UCEC	RPAP1	germline missense	-0.002722204238602	0.021021491381179	0.087597911350232
MP6	UCEC	RPAP1	Somatic_Nsy_mutations	1.27188972124193	0.00102743145086	0.007932155057905
MP6	UCEC	RPAP1	SCNAs	0.622686751699708	0.002008635247969	0.01372593394602
MP6	UCEC	RPAP1	TSS_methylation	0.234551424615416	0.023807271806145	0.096282572294795
MP6	UCEC	SPPL2A	germline missense	0.004697287622639	0.009901448596682	0.049024226977201
MP6	UCEC	SPPL2A	SCNAs	0.590604663965031	0.004873597659744	0.027914413744867
MP6	UCEC	RNF111	germline missense	-0.007908959473867	0.022932111061157	0.093608774928696
MP6	UCEC	RNF111	Somatic_Nsy_mutations	1.73611962154103	2.59391152308478E-06	5.47121621017651E-05
MP6	UCEC	NOXO1	germline missense	-0.008766672304498	0.014718159537212	0.066658837317783
MP6	UCEC	NOXO1	TSS_methylation	0.567242781217948	0.002515316675954	0.016435913188527
MP6	UCEC	PKD1	germline missense	0.002234995366877	0.017930486664234	0.077629195229714
MP6	UCEC	PKD1	Somatic_Nsy_mutations	1.12511914200195	0.000384338229905	0.003525772362743
MP6	UCEC	GRIN2A	germline missense	0.006191832798156	0.003218625472113	0.020033022710396
MP6	UCEC	GRIN2A	Somatic_Nsy_mutations	1.93329429988224	2.18841359485882E-10	2.2554163004546E-08
MP6	UCEC	ZC3H7A	germline missense	-0.003487022695508	0.010144598479922	0.049935898152425
MP6	UCEC	ZC3H7A	Somatic_Nsy_mutations	1.71539884246195	0.000319802180793	0.003024827500205
MP6	UCEC	CNOT1	germline missense	-0.003178980552872	0.00214376736547	0.014453608102997
MP6	UCEC	CNOT1	Somatic_Nsy_mutations	1.81858413453734	6.60263570628491E-10	5.51362504573771E-08
MP6	UCEC	SMPD3	germline missense	-0.002118042650934	0.019867565313506	0.083880739915175
MP6	UCEC	SMPD3	Somatic_Nsy_mutations	1.63967580567818	0.003826046118426	0.022994490887487
MP6	UCEC	SMPD3	SCNAs	0.431053948227767	0.024083495379144	0.097098357086045
MP6	UCEC	ZFPM1	germline missense	0.006294285078553	0.013518610174057	0.062419556106201
MP6	UCEC	ZFPM1	SCNAs	0.558588098893826	0.002745289749605	0.017639408414009
MP6	UCEC	ZC3H18	Germline_truncation	0.005107638168402	0.023597268219707	0.095642881373475
MP6	UCEC	ZC3H18	Somatic_Nsy_mutations	1.33337380378695	1.70126909974591E-05	0.00026383151568
MP6	UCEC	ZC3H18	SCNAs	0.461250424760466	0.010594322479955	0.05167048975322
MP6	UCEC	ZC3H18	TSS_methylation	0.251920390548136	0.014121432420405	0.06456094843755
MP6	UCEC	PER1	germline missense	-0.002708401359118	0.015186416901845	0.068278440497366
MP6	UCEC	PER1	Somatic_Nsy_mutations	1.83192092712607	2.76667942971485E-06	5.76703214557977E-05
MP6	UCEC	PFAS	germline missense	-0.003465467086007	0.018144712277932	0.078344851631745
MP6	UCEC	PFAS	Somatic_Nsy_mutations	1.48557834808977	6.94055290643855E-05	0.000850476706893
MP6	UCEC	RAI1	germline missense	-0.004853227597627	0.008480096158385	0.043423793838575
MP6	UCEC	RAI1	Somatic_Nsy_mutations	1.32320734339597	0.001726530174534	0.012126203664664
MP6	UCEC	KRT38	germline missense	-0.004364807394748	0.006421244713066	0.0347672388903
MP6	UCEC	KRT38	Somatic_Nsy_mutations	1.4235963157823	0.007072312140382	0.037586102357388
MP6	UCEC	KRT38	TSS_methylation	0.254474842797327	0.016029070782446	0.071284627215472
MP6	UCEC	HSF5	germline missense	0.005389815709751	0.005545874261742	0.030941787994068
MP6	UCEC	HSF5	Somatic_Nsy_mutations	2.34412256195283	2.98956850906003E-05	0.000421699793274
MP6	UCEC	RAD51C	germline missense	-0.004588195341202	0.000451131840547	0.004025675903695
MP6	UCEC	RAD51C	Somatic_Nsy_mutations	1.98449426370517	0.002649897418183	0.01713558469304
MP6	UCEC	PPM1D	germline missense	-0.00852593833043	0.015603949740091	0.069768747077147
MP6	UCEC	PPM1D	Somatic_Nsy_mutations	2.10263783257856	9.27138705763268E-06	0.000158467437433
MP6	UCEC	FBF1	germline missense	-0.003700614796083	0.0160788980098	0.071458268602153
MP6	UCEC	FBF1	Somatic_Nsy_mutations	1.50379699749718	0.000659080158246	0.005500074732585
MP6	UCEC	SEC14L1	germline missense	0.006197643153472	0.021052108461121	0.087682122248343
MP6	UCEC	SEC14L1	TSS_methylation	0.282228544774939	0.00855067388386	0.043718185799061
MP6	UCEC	DCC	germline missense	0.004279388241649	0.01583957381381	0.07059258111256
MP6	UCEC	DCC	Somatic_Nsy_mutations	1.50680661832727	4.17846596072197E-09	2.47812320381282E-07
MP6	UCEC	DCC	TSS_methylation	0.273249801647797	0.008516841105528	0.043577402166543
MP6	UCEC	MIER2	germline missense	0.003607250965133	0.016064914578407	0.071409612265797
MP6	UCEC	MIER2	Somatic_Nsy_mutations	1.53362445793685	0.020852911929057	0.087045873116179
MP6	UCEC	MIER2	TSS_methylation	0.277651179228048	0.008698662666095	0.044309496177349
MP6	UCEC	APBA3	germline missense	-0.004032193596295	0.01255349096259	0.05898378143288
MP6	UCEC	APBA3	Somatic_Nsy_mutations	2.32820241736209	0.000416222306024	0.003764098221657
MP6	UCEC	APBA3	SCNAs	0.59109761956829	0.002013581939171	0.013752424475309
MP6	UCEC	ZNF558	germline missense	-0.004767186530022	0.017165091325053	0.075034731404588
MP6	UCEC	ZNF558	Somatic_Nsy_mutations	2.28410965189978	8.13444669639232E-09	4.3168936020438E-07
MP6	UCEC	ZNF558	TSS_methylation	0.225974253162407	0.025018689070261	0.099900360955205
MP6	UCEC	TSPAN16	germline missense	-0.006935681931649	0.024023197730524	0.09691712369033
MP6	UCEC	TSPAN16	Somatic_Nsy_mutations	1.78204566752225	0.008694308544131	0.044293606601719
MP6	UCEC	ZNF563	germline missense	0.005532292234299	0.018226734705867	0.078614914956367
MP6	UCEC	ZNF563	Germline_truncation	0.007328473852149	0.004131222236939	0.024440447489856
MP6	UCEC	ZNF563	Somatic_Nsy_mutations	1.81983127513417	1.87352293602711E-07	6.0511136854954E-06
MP6	UCEC	ZNF563	SCNAs	-0.444676486569708	0.012853745644554	0.0600436458148
MP6	UCEC	ZNF563	TSS_methylation	0.486500757006308	0.014787081235821	0.066906863573112
MP6	UCEC	GCDH	germline missense	0.005629769069467	0.022142913682995	0.09113415008523
MP6	UCEC	GCDH	Somatic_Nsy_mutations	1.12070001333806	0.019586171007413	0.083032954439705
MP6	UCEC	ZNF430	germline missense	0.008279437033813	0.023417417023845	0.095057090691196
MP6	UCEC	ZNF430	TSS_methylation	0.5677158219813	0.008585242432477	0.043858912542272
MP6	UCEC	ZNF492	germline missense	-0.002364738727944	0.008612547298415	0.043962609050838
MP6	UCEC	ZNF492	Somatic_Nsy_mutations	1.83545706111666	9.41755671415691E-06	0.000160625714675
MP6	UCEC	ZNF254	germline missense	0.004472120655607	0.007394117091257	0.038961533576285
MP6	UCEC	ZNF254	Somatic_Nsy_mutations	2.48819226090781	1.11523072264195E-05	0.000185081493701
MP6	UCEC	CEACAM21	Germline_truncation	0.012840777915396	0.005906553965511	0.032523690213448
MP6	UCEC	CEACAM21	Somatic_Nsy_mutations	1.55025059256983	0.00115344732481	0.008718395095025
MP6	UCEC	FUT2	germline missense	0.005770883816865	0.006372972971162	0.034550540054297
MP6	UCEC	FUT2	Somatic_Nsy_mutations	1.91373138632112	0.001725031658078	0.012117435882342
MP6	UCEC	KLK15	germline missense	0.006884724347631	0.010472787876897	0.051192428676424
MP6	UCEC	KLK15	Somatic_Nsy_mutations	1.77531096680314	0.007974431002647	0.041369082260541
MP6	UCEC	SIGLEC12	germline missense	-0.002946455745002	0.013752615197215	0.063242315235953
MP6	UCEC	SIGLEC12	Somatic_Nsy_mutations	1.82719037056336	0.000264808536997	0.002581936538569
MP6	UCEC	SIGLEC12	TSS_methylation	0.262250525187085	0.019217814840151	0.081863623879705
MP6	UCEC	ZNF525	Germline_structural_varinat	-0.006833771461305	0.019535418805084	0.082883082377108
MP6	UCEC	ZNF525	Somatic_Nsy_mutations	2.18004461909552	8.64387154983224E-09	4.54738521859705E-07
MP6	UCEC	TARM1	germline missense	-0.00683003757465	0.024470313247752	0.098248373609174
MP6	UCEC	TARM1	Somatic_Nsy_mutations	2.04265546999955	0.002301296904403	0.015306239373521
MP6	UCEC	LILRB1	germline missense	-0.002613357645196	0.005156268665223	0.029178947735008
MP6	UCEC	LILRB1	Somatic_Nsy_mutations	1.21283108593464	0.001910559192189	0.013170466675265
MP6	UCEC	LILRB1	TSS_methylation	0.26847999370694	0.022987244024227	0.093760700051083
MP6	UCEC	KIR2DL1	Germline_truncation	-0.00815718356711	0.021816068386884	0.090104752437949
MP6	UCEC	KIR2DL1	Somatic_Nsy_mutations	1.94276508574652	0.000260563495621	0.00254695493177
MP6	UCEC	KIR2DL1	TSS_methylation	0.278529309494497	0.008930353710975	0.045232122487157
MP6	UCEC	SIRPB2	germline missense	-0.003116008468157	0.013671092528669	0.062960073302547
MP6	UCEC	SIRPB2	Somatic_Nsy_mutations	2.2332487361567	5.57134497573679E-07	1.51697796110014E-05
MP6	UCEC	SIRPB2	SCNAs	-0.445583958254356	0.020595530509059	0.0861917925032
MP6	UCEC	SIRPB2	TSS_methylation	0.380176418621249	0.024218568035824	0.097508371464325
MP6	UCEC	TTLL9	germline missense	-0.008550521619704	0.000516023773259	0.004493200710571
MP6	UCEC	TTLL9	Somatic_Nsy_mutations	1.75635392330135	3.70699231143113E-05	0.000505384183995
MP6	UCEC	TTLL9	SCNAs	-0.557216251949725	0.00503001220305	0.028618265876204
MP6	UCEC	TTLL9	TSS_methylation	0.245396047691122	0.016322091042348	0.072261009299697
MP6	UCEC	SERINC3	germline missense	0.011916870020824	0.000223531372533	0.002244418542593
MP6	UCEC	SERINC3	Somatic_Nsy_mutations	1.42224164952504	0.002514626361805	0.01643251080465
MP6	UCEC	NCOA3	Germline_truncation	-0.006700515152592	0.02328761625066	0.094653143995445
MP6	UCEC	NCOA3	Somatic_Nsy_mutations	2.13200081264443	8.92058928097455E-08	3.25133539093316E-06
MP6	UCEC	NCOA3	SCNAs	-0.497890053602944	0.007097257270572	0.037692519247787
MP6	UCEC	SRMS	germline missense	-0.00398823740787	0.002293286280853	0.015265674120763
MP6	UCEC	SRMS	Somatic_Nsy_mutations	2.89136250839962	8.90511595940965E-07	2.25250606766498E-05
MP6	UCEC	SRMS	SCNAs	-0.565444941705072	0.002517815891946	0.016446142870241
MP6	UCEC	SRMS	TSS_methylation	0.442473616263562	0.003215833200647	0.02002078843341
MP6	UCEC	PRDM15	germline missense	0.003784566656249	0.014630946205637	0.066336725160746
MP6	UCEC	PRDM15	Somatic_Nsy_mutations	1.20204754094585	0.012658336465204	0.059354064182568
MP6	UCEC	RRP1B	germline missense	0.006697972987383	0.012483217676045	0.058723373896276
MP6	UCEC	RRP1B	Somatic_Nsy_mutations	1.95021112784759	0.003585484550798	0.021829862996791
MP6	UCEC	C21orf33	germline missense	-0.004896555613296	0.01347217809115	0.062254199322768
MP6	UCEC	C21orf33	TSS_methylation	0.320687148624388	0.002779525947417	0.017817436295498
MP6	UCEC	AP1B1	Germline_structural_varinat	0.007460242868384	0.011194297999787	0.053949864268147
MP6	UCEC	AP1B1	Somatic_Nsy_mutations	1.92758509213378	1.44388085782125E-06	3.37508239218257E-05
MP6	UCEC	AP1B1	SCNAs	0.407522946740254	0.024821189923639	0.099297059336498
MP6	UCEC	DEPDC5	germline missense	0.002779450773938	0.01554162473606	0.069531796489333
MP6	UCEC	DEPDC5	Somatic_Nsy_mutations	1.93021553580637	2.38015967765547E-08	1.06530427004808E-06
MP6	UCEC	C22orf46	germline missense	-0.006154939483489	0.022689964139972	0.092831553104108
MP6	UCEC	C22orf46	SCNAs	0.475074966050462	0.012158593716493	0.057582139326673
MP6	UCEC	C22orf46	TSS_methylation	0.369474095927071	0.004259349532964	0.025040188364249
MP6	UCEC	GTSE1	germline missense	0.006289251573893	0.014969075941198	0.067515905723329
MP6	UCEC	GTSE1	SCNAs	0.425406833596015	0.022564319015867	0.092454649399482
MP6	UCEC	IL17REL	germline missense	0.00883033622836	0.013248777244393	0.061471026910072
MP6	UCEC	IL17REL	SCNAs	0.557632465853992	0.002307185821824	0.015337122039777
MP6	UCEC	RSPH10B2	germline missense	-0.003959025180787	0.004196595769411	0.024756145833397
MP6	UCEC	RSPH10B2	Somatic_Nsy_mutations	2.37621818749223	0.000391103848521	0.003575985903171
MP5	COAD	SETDB1	germline missense	0.006263041884888	0.004338932521183	0.065242377649872
MP5	COAD	SETDB1	Somatic_Nsy_mutations	1.13519917073935	0.006989122113484	0.089820777310358
MP5	COAD	ATP2C1	germline missense	-0.009792662262741	0.005744413648102	0.078935427403942
MP5	COAD	ATP2C1	Somatic_Nsy_mutations	2.38059211096456	6.02211747194997E-07	6.13079680149786E-05
MP5	COAD	SDAD1	germline missense	-0.007292371157731	0.003614118524307	0.057425327035091
MP5	COAD	SDAD1	Somatic_Nsy_mutations	2.03890194763852	0.000356126227338	0.010322263503004
MP5	COAD	DCLK2	germline missense	-0.004597339078659	0.000867087865705	0.020172882699674
MP5	COAD	DCLK2	TSS_methylation	-0.451191865989229	0.001069310325064	0.023643727582101
MP5	COAD	KIAA1586	germline missense	0.008981208019181	0.003509693006195	0.056248989288074
MP5	COAD	KIAA1586	Somatic_Nsy_mutations	2.54483357661892	2.64657750151094E-07	3.03675233226964E-05
MP5	COAD	MCM9	germline missense	0.004333748403652	0.007046122994689	0.090304865801478
MP5	COAD	MCM9	Somatic_Nsy_mutations	1.71365130542233	0.000469643957182	0.012680528708881
MP5	COAD	FAM135B	germline missense	0.007539889908725	0.006116000901757	0.082197383488029
MP5	COAD	FAM135B	Somatic_Nsy_mutations	1.12402540587906	0.002555178662037	0.044833210164072
MP5	COAD	EEF1D	germline missense	-0.004524759161343	0.000974313999757	0.021983735885716
MP5	COAD	EEF1D	TSS_methylation	-0.665427150383433	0.004125869959184	0.062986989473385
MP5	COAD	ZNF334	germline missense	0.006558549550893	0.004009131798481	0.061840654952009
MP5	COAD	ZNF334	Somatic_Nsy_mutations	1.3981130527185	0.000434784598972	0.011945511512345
MP4	COAD	PADI3	germline missense	-0.003274207980629	0.005544238910094	0.077101364894487
MP4	COAD	PADI3	SCNAs	0.461981175725268	0.000334624951544	0.009843766325922
MP4	COAD	FAM46B	germline missense	-0.008397350801072	0.001454823756031	0.029753733902509
MP4	COAD	FAM46B	SCNAs	0.517869448779245	4.0399552799816E-05	0.001928751888929
MP4	COAD	GYPA	Germline_structural_varinat	0.002382500305869	0.007554927685579	0.094612039749441
MP4	COAD	GYPA	TSS_methylation	-0.297462657251758	0.007542281786388	0.094500012101959
MP4	COAD	KIF13A	germline missense	-0.003261403159749	0.005176725154784	0.073611038752431
MP4	COAD	KIF13A	Somatic_Nsy_mutations	0.926160965303	0.001726641440375	0.033860241734803
MP4	COAD	ANLN	germline missense	-0.007775888929546	0.001747081234194	0.034197939131936
MP4	COAD	ANLN	SCNAs	-0.43673099203151	0.000615664300613	0.015614332568374
